,ticker,adjclose
2015-07-06,PYPL,36.709999084472656
2015-07-07,PYPL,36.619998931884766
2015-07-08,PYPL,34.70000076293945
2015-07-09,PYPL,34.5
2015-07-10,PYPL,34.689998626708984
2015-07-13,PYPL,36.779998779296875
2015-07-14,PYPL,36.93000030517578
2015-07-15,PYPL,37.5099983215332
2015-07-16,PYPL,38.630001068115234
2015-07-17,PYPL,38.38999938964844
2015-07-20,PYPL,40.470001220703125
2015-07-21,PYPL,39.349998474121094
2015-07-22,PYPL,38.38999938964844
2015-07-23,PYPL,37.0099983215332
2015-07-24,PYPL,37.0
2015-07-27,PYPL,36.38999938964844
2015-07-28,PYPL,37.599998474121094
2015-07-29,PYPL,37.95000076293945
2015-07-30,PYPL,38.45000076293945
2015-07-31,PYPL,38.70000076293945
2015-08-03,PYPL,39.38999938964844
2015-08-04,PYPL,38.95000076293945
2015-08-05,PYPL,39.27000045776367
2015-08-06,PYPL,38.849998474121094
2015-08-07,PYPL,39.130001068115234
2015-08-10,PYPL,39.04999923706055
2015-08-11,PYPL,38.849998474121094
2015-08-12,PYPL,38.189998626708984
2015-08-13,PYPL,37.619998931884766
2015-08-14,PYPL,38.13999938964844
2015-08-17,PYPL,38.72999954223633
2015-08-18,PYPL,37.9900016784668
2015-08-19,PYPL,37.189998626708984
2015-08-20,PYPL,35.97999954223633
2015-08-21,PYPL,34.25
2015-08-24,PYPL,33.75
2015-08-25,PYPL,32.70000076293945
2015-08-26,PYPL,33.16999816894531
2015-08-27,PYPL,34.619998931884766
2015-08-28,PYPL,35.040000915527344
2015-08-31,PYPL,35.0
2015-09-01,PYPL,33.77000045776367
2015-09-02,PYPL,35.06999969482422
2015-09-03,PYPL,35.310001373291016
2015-09-04,PYPL,34.290000915527344
2015-09-08,PYPL,34.70000076293945
2015-09-09,PYPL,34.369998931884766
2015-09-10,PYPL,33.459999084472656
2015-09-11,PYPL,33.54999923706055
2015-09-14,PYPL,33.77000045776367
2015-09-15,PYPL,33.79999923706055
2015-09-16,PYPL,33.77000045776367
2015-09-17,PYPL,33.31999969482422
2015-09-18,PYPL,32.91999816894531
2015-09-21,PYPL,34.25
2015-09-22,PYPL,33.349998474121094
2015-09-23,PYPL,34.15999984741211
2015-09-24,PYPL,33.90999984741211
2015-09-25,PYPL,33.77000045776367
2015-09-28,PYPL,32.25
2015-09-29,PYPL,30.6299991607666
2015-09-30,PYPL,31.040000915527344
2015-10-01,PYPL,31.479999542236328
2015-10-02,PYPL,32.83000183105469
2015-10-05,PYPL,32.66999816894531
2015-10-06,PYPL,31.860000610351562
2015-10-07,PYPL,32.380001068115234
2015-10-08,PYPL,31.670000076293945
2015-10-09,PYPL,32.060001373291016
2015-10-12,PYPL,32.630001068115234
2015-10-13,PYPL,33.220001220703125
2015-10-14,PYPL,34.04999923706055
2015-10-15,PYPL,34.619998931884766
2015-10-16,PYPL,34.290000915527344
2015-10-19,PYPL,34.84000015258789
2015-10-20,PYPL,34.869998931884766
2015-10-21,PYPL,33.83000183105469
2015-10-22,PYPL,34.790000915527344
2015-10-23,PYPL,34.9900016784668
2015-10-26,PYPL,36.439998626708984
2015-10-27,PYPL,35.939998626708984
2015-10-28,PYPL,36.52000045776367
2015-10-29,PYPL,35.90999984741211
2015-10-30,PYPL,36.0099983215332
2015-11-02,PYPL,36.9900016784668
2015-11-03,PYPL,37.900001525878906
2015-11-04,PYPL,37.599998474121094
2015-11-05,PYPL,36.709999084472656
2015-11-06,PYPL,36.2400016784668
2015-11-09,PYPL,36.599998474121094
2015-11-10,PYPL,37.0
2015-11-11,PYPL,36.33000183105469
2015-11-12,PYPL,35.56999969482422
2015-11-13,PYPL,34.529998779296875
2015-11-16,PYPL,35.61000061035156
2015-11-17,PYPL,36.209999084472656
2015-11-18,PYPL,36.220001220703125
2015-11-19,PYPL,36.189998626708984
2015-11-20,PYPL,36.36000061035156
2015-11-23,PYPL,35.560001373291016
2015-11-24,PYPL,35.119998931884766
2015-11-25,PYPL,35.36000061035156
2015-11-27,PYPL,35.18000030517578
2015-11-30,PYPL,35.2599983215332
2015-12-01,PYPL,35.16999816894531
2015-12-02,PYPL,35.150001525878906
2015-12-03,PYPL,34.22999954223633
2015-12-04,PYPL,35.619998931884766
2015-12-07,PYPL,35.15999984741211
2015-12-08,PYPL,35.599998474121094
2015-12-09,PYPL,35.06999969482422
2015-12-10,PYPL,35.4900016784668
2015-12-11,PYPL,34.689998626708984
2015-12-14,PYPL,35.0099983215332
2015-12-15,PYPL,36.31999969482422
2015-12-16,PYPL,35.97999954223633
2015-12-17,PYPL,35.540000915527344
2015-12-18,PYPL,34.97999954223633
2015-12-21,PYPL,36.08000183105469
2015-12-22,PYPL,36.80500030517578
2015-12-23,PYPL,37.11000061035156
2015-12-24,PYPL,37.06999969482422
2015-12-28,PYPL,36.61000061035156
2015-12-29,PYPL,37.08000183105469
2015-12-30,PYPL,36.47999954223633
2015-12-31,PYPL,36.20000076293945
2016-01-04,PYPL,34.75
2016-01-05,PYPL,34.310001373291016
2016-01-06,PYPL,33.97999954223633
2016-01-07,PYPL,33.130001068115234
2016-01-08,PYPL,32.689998626708984
2016-01-11,PYPL,33.040000915527344
2016-01-12,PYPL,33.08000183105469
2016-01-13,PYPL,32.119998931884766
2016-01-14,PYPL,32.869998931884766
2016-01-15,PYPL,32.310001373291016
2016-01-19,PYPL,32.20000076293945
2016-01-20,PYPL,31.200000762939453
2016-01-21,PYPL,31.200000762939453
2016-01-22,PYPL,31.690000534057617
2016-01-25,PYPL,31.469999313354492
2016-01-26,PYPL,31.969999313354492
2016-01-27,PYPL,31.59000015258789
