,ticker,adjclose
2006-09-15,EDU,6.187170028686523
2006-09-18,EDU,6.51527738571167
2006-09-19,EDU,6.222324371337891
2006-09-20,EDU,6.386377811431885
2006-09-21,EDU,6.283258438110352
2006-09-22,EDU,5.999680042266846
2006-09-25,EDU,5.620012283325195
2006-09-26,EDU,5.202847480773926
2006-09-27,EDU,5.523923873901367
2006-09-28,EDU,5.669229507446289
2006-09-29,EDU,5.671573162078857
2006-10-02,EDU,5.690321445465088
2006-10-03,EDU,5.624699592590332
2006-10-04,EDU,5.650480270385742
2006-10-05,EDU,5.744225025177002
2006-10-06,EDU,5.744225025177002
2006-10-09,EDU,5.741881370544434
2006-10-10,EDU,6.234043121337891
2006-10-11,EDU,6.351223945617676
2006-10-12,EDU,6.280914783477783
2006-10-13,EDU,6.276227951049805
2006-10-16,EDU,6.191857814788818
2006-10-17,EDU,6.069989204406738
2006-10-18,EDU,6.053583145141602
2006-10-19,EDU,5.507519245147705
2006-10-20,EDU,5.741881370544434
2006-10-23,EDU,5.59188985824585
2006-10-24,EDU,5.777035236358643
2006-10-25,EDU,5.830938816070557
2006-10-26,EDU,5.821564674377441
2006-10-27,EDU,5.800471782684326
2006-10-30,EDU,5.819221019744873
2006-10-31,EDU,5.648136615753174
2006-11-01,EDU,5.856719017028809
2006-11-02,EDU,5.93405818939209
2006-11-03,EDU,6.009054660797119
2006-11-06,EDU,5.9903059005737305
2006-11-07,EDU,5.9903059005737305
2006-11-08,EDU,6.536370277404785
2006-11-09,EDU,6.590273857116699
2006-11-10,EDU,6.995721340179443
2006-11-13,EDU,6.796512126922607
2006-11-14,EDU,7.464446067810059
2006-11-15,EDU,8.012853622436523
2006-11-16,EDU,8.139410018920898
2006-11-17,EDU,7.937857627868652
2006-11-20,EDU,7.508975505828857
2006-11-21,EDU,7.7691168785095215
2006-11-22,EDU,7.949575424194336
2006-11-24,EDU,7.75739860534668
2006-11-27,EDU,7.382419109344482
2006-11-28,EDU,7.023844242095947
2006-11-29,EDU,7.593345642089844
2006-11-30,EDU,7.4785075187683105
2006-12-01,EDU,7.66365385055542
2006-12-04,EDU,7.980043411254883
2006-12-05,EDU,8.319869041442871
2006-12-06,EDU,8.322212219238281
2006-12-07,EDU,8.294089317321777
2006-12-08,EDU,8.369084358215332
2006-12-11,EDU,8.622197151184082
2006-12-12,EDU,8.331586837768555
2006-12-13,EDU,8.27534008026123
2006-12-14,EDU,8.347991943359375
2006-12-15,EDU,8.190969467163086
2006-12-18,EDU,8.319869041442871
2006-12-19,EDU,8.181594848632812
2006-12-20,EDU,8.059725761413574
2006-12-21,EDU,7.881611347198486
2006-12-22,EDU,7.7339630126953125
2006-12-26,EDU,7.968325614929199
2006-12-27,EDU,8.01754093170166
2006-12-28,EDU,8.019886016845703
2006-12-29,EDU,7.860518455505371
2007-01-03,EDU,8.24721622467041
2007-01-04,EDU,8.097224235534668
2007-01-05,EDU,7.982388019561768
2007-01-08,EDU,8.099568367004395
2007-01-09,EDU,7.968325614929199
2007-01-10,EDU,8.373771667480469
2007-01-11,EDU,8.730003356933594
2007-01-12,EDU,8.765157699584961
2007-01-16,EDU,8.280027389526367
2007-01-17,EDU,8.333931922912598
2007-01-18,EDU,8.319869041442871
2007-01-19,EDU,7.7550554275512695
2007-01-22,EDU,8.19800090789795
2007-01-23,EDU,8.167532920837402
2007-01-24,EDU,8.326898574829102
2007-01-25,EDU,8.437049865722656
2007-01-26,EDU,8.26127815246582
2007-01-29,EDU,8.65031909942627
2007-01-30,EDU,8.706567764282227
2007-01-31,EDU,8.373771667480469
2007-02-01,EDU,8.200345039367676
2007-02-02,EDU,8.331586837768555
2007-02-05,EDU,8.655007362365723
2007-02-06,EDU,8.7276611328125
2007-02-07,EDU,9.561989784240723
2007-02-08,EDU,9.901816368103027
2007-02-09,EDU,9.690888404846191
2007-02-12,EDU,9.679171562194824
2007-02-13,EDU,9.38153076171875
2007-02-14,EDU,9.442466735839844
2007-02-15,EDU,9.606518745422363
2007-02-16,EDU,9.798696517944336
2007-02-20,EDU,10.438506126403809
2007-02-21,EDU,10.131491661071777
2007-02-22,EDU,10.2650785446167
2007-02-23,EDU,10.044776916503906
2007-02-26,EDU,10.199456214904785
2007-02-27,EDU,9.376843452453613
2007-02-28,EDU,9.871347427368164
2007-03-01,EDU,9.644017219543457
2007-03-02,EDU,8.910462379455566
2007-03-05,EDU,8.195656776428223
2007-03-06,EDU,8.577668190002441
2007-03-07,EDU,9.229194641113281
2007-03-08,EDU,9.512774467468262
2007-03-09,EDU,9.66979694366455
2007-03-12,EDU,9.702608108520508
2007-03-13,EDU,9.051079750061035
2007-03-14,EDU,9.38621711730957
2007-03-15,EDU,9.374500274658203
2007-03-16,EDU,9.56433391571045
2007-03-19,EDU,9.87838077545166
2007-03-20,EDU,10.077588081359863
2007-03-21,EDU,10.077588081359863
2007-03-22,EDU,10.239297866821289
2007-03-23,EDU,10.194768905639648
2007-03-26,EDU,10.072900772094727
2007-03-27,EDU,10.164300918579102
2007-03-28,EDU,10.07524299621582
2007-03-29,EDU,9.754167556762695
2007-03-30,EDU,9.498711585998535
2007-04-02,EDU,9.526837348937988
2007-04-03,EDU,9.772916793823242
2007-04-04,EDU,9.81978988647461
2007-04-05,EDU,9.953376770019531
2007-04-09,EDU,9.894783973693848
2007-04-10,EDU,10.072900772094727
2007-04-11,EDU,9.932283401489258
2007-04-12,EDU,10.030714988708496
2007-04-13,EDU,10.004934310913086
2007-04-16,EDU,10.576780319213867
2007-04-17,EDU,10.729114532470703
2007-04-18,EDU,10.804110527038574
2007-04-19,EDU,10.651775360107422
2007-04-20,EDU,10.839265823364258
2007-04-23,EDU,10.99394416809082
2007-04-24,EDU,10.783018112182617
2007-04-25,EDU,10.911917686462402
2007-04-26,EDU,10.804110527038574
2007-04-27,EDU,11.225963592529297
2007-04-30,EDU,10.2533597946167
2007-05-01,EDU,10.604903221130371
2007-05-02,EDU,10.872076988220215
2007-05-03,EDU,11.225963592529297
2007-05-04,EDU,11.132218360900879
2007-05-07,EDU,11.249399185180664
2007-05-08,EDU,11.481419563293457
2007-05-09,EDU,11.704063415527344
2007-05-10,EDU,11.21893310546875
2007-05-11,EDU,11.514229774475098
2007-05-14,EDU,11.214245796203613
2007-05-15,EDU,10.970508575439453
2007-05-16,EDU,11.01503849029541
2007-05-17,EDU,10.710367202758789
2007-05-18,EDU,10.672868728637695
2007-05-21,EDU,11.336112976074219
2007-05-22,EDU,11.727499961853027
2007-05-23,EDU,11.024412155151367
2007-05-24,EDU,10.295544624328613
2007-05-25,EDU,10.656463623046875
2007-05-29,EDU,10.951759338378906
2007-05-30,EDU,10.95644760131836
2007-05-31,EDU,11.00566291809082
2007-06-01,EDU,11.122844696044922
2007-06-04,EDU,10.893168449401855
2007-06-05,EDU,10.879107475280762
2007-06-06,EDU,10.806455612182617
2007-06-07,EDU,10.581467628479004
2007-06-08,EDU,10.705678939819336
2007-06-11,EDU,11.256431579589844
2007-06-12,EDU,11.211901664733887
2007-06-13,EDU,11.436890602111816
2007-06-14,EDU,11.366581916809082
2007-06-15,EDU,11.340802192687988
2007-06-18,EDU,12.114198684692383
2007-06-19,EDU,11.788434028625488
2007-06-20,EDU,11.809527397155762
2007-06-21,EDU,12.329811096191406
2007-06-22,EDU,12.018109321594238
2007-06-25,EDU,11.842336654663086
2007-06-26,EDU,11.612661361694336
2007-06-27,EDU,11.425171852111816
2007-06-28,EDU,12.161070823669434
2007-06-29,EDU,12.589953422546387
2007-07-02,EDU,13.124300003051758
2007-07-03,EDU,12.850096702575684
2007-07-05,EDU,12.861814498901367
2007-07-06,EDU,13.262574195861816
2007-07-09,EDU,13.585994720458984
2007-07-10,EDU,13.365693092346191
2007-07-11,EDU,13.646928787231445
2007-07-12,EDU,13.358663558959961
2007-07-13,EDU,13.721923828125
2007-07-16,EDU,13.419597625732422
