,ticker,adjclose
2007-11-07,C2PU.SI,0.5077441930770874
2007-11-09,C2PU.SI,0.4995548129081726
2007-11-12,C2PU.SI,0.49136534333229065
2007-11-13,C2PU.SI,0.48317593336105347
2007-11-14,C2PU.SI,0.4790814220905304
2007-11-15,C2PU.SI,0.4667970836162567
2007-11-16,C2PU.SI,0.4667970836162567
2007-11-19,C2PU.SI,0.4790814220905304
2007-11-20,C2PU.SI,0.4627023935317993
2007-11-21,C2PU.SI,0.44222888350486755
2007-11-22,C2PU.SI,0.4340394139289856
2007-11-23,C2PU.SI,0.43813422322273254
2007-11-26,C2PU.SI,0.45451292395591736
2007-11-27,C2PU.SI,0.4586077928543091
2007-11-28,C2PU.SI,0.4667970836162567
2007-11-29,C2PU.SI,0.4627023935317993
2007-11-30,C2PU.SI,0.4627023935317993
2007-12-03,C2PU.SI,0.4667970836162567
2007-12-04,C2PU.SI,0.4667970836162567
2007-12-05,C2PU.SI,0.4627023935317993
2007-12-06,C2PU.SI,0.4627023935317993
2007-12-07,C2PU.SI,0.4708917438983917
2007-12-10,C2PU.SI,0.4586077928543091
2007-12-11,C2PU.SI,0.4627023935317993
2007-12-12,C2PU.SI,0.4627023935317993
2007-12-13,C2PU.SI,0.4586077928543091
2007-12-14,C2PU.SI,0.4586077928543091
2007-12-17,C2PU.SI,0.45041829347610474
2007-12-18,C2PU.SI,0.44632360339164734
2007-12-19,C2PU.SI,0.4586077928543091
2007-12-21,C2PU.SI,0.4586077928543091
2007-12-24,C2PU.SI,0.45041829347610474
2007-12-26,C2PU.SI,0.4586077928543091
2007-12-27,C2PU.SI,0.4627023935317993
2007-12-28,C2PU.SI,0.4586077928543091
2007-12-31,C2PU.SI,0.4627023935317993
2008-01-02,C2PU.SI,0.45451292395591736
2008-01-03,C2PU.SI,0.45451292395591736
2008-01-04,C2PU.SI,0.4667970836162567
2008-01-07,C2PU.SI,0.4627023935317993
2008-01-08,C2PU.SI,0.4586077928543091
2008-01-09,C2PU.SI,0.45041829347610474
2008-01-10,C2PU.SI,0.45041829347610474
2008-01-11,C2PU.SI,0.44632360339164734
2008-01-14,C2PU.SI,0.42994487285614014
2008-01-15,C2PU.SI,0.42584994435310364
2008-01-16,C2PU.SI,0.41766059398651123
2008-01-17,C2PU.SI,0.43813422322273254
2008-01-18,C2PU.SI,0.43813422322273254
2008-01-21,C2PU.SI,0.41766059398651123
2008-01-22,C2PU.SI,0.4094712436199188
2008-01-23,C2PU.SI,0.42994487285614014
2008-01-24,C2PU.SI,0.43813422322273254
2008-01-25,C2PU.SI,0.43813422322273254
2008-01-28,C2PU.SI,0.42584994435310364
2008-01-29,C2PU.SI,0.42994487285614014
2008-01-30,C2PU.SI,0.44222888350486755
2008-01-31,C2PU.SI,0.4586077928543091
2008-02-01,C2PU.SI,0.4586077928543091
2008-02-04,C2PU.SI,0.4627023935317993
2008-02-05,C2PU.SI,0.48317593336105347
2008-02-06,C2PU.SI,0.4667970836162567
2008-02-11,C2PU.SI,0.4586077928543091
2008-02-12,C2PU.SI,0.4749864935874939
2008-02-13,C2PU.SI,0.48317593336105347
2008-02-14,C2PU.SI,0.4954603314399719
2008-02-15,C2PU.SI,0.4954603314399719
2008-02-18,C2PU.SI,0.49136534333229065
2008-02-19,C2PU.SI,0.49136534333229065
2008-02-20,C2PU.SI,0.4995548129081726
2008-02-21,C2PU.SI,0.48727068305015564
2008-02-22,C2PU.SI,0.49136534333229065
2008-02-25,C2PU.SI,0.4924922287464142
2008-02-26,C2PU.SI,0.4924922287464142
2008-02-27,C2PU.SI,0.4966660737991333
2008-02-28,C2PU.SI,0.5091869831085205
2008-02-29,C2PU.SI,0.5133606195449829
2008-03-03,C2PU.SI,0.4799712598323822
2008-03-04,C2PU.SI,0.4799712598323822
2008-03-05,C2PU.SI,0.5008395910263062
2008-03-06,C2PU.SI,0.4883185923099518
2008-03-07,C2PU.SI,0.4841449558734894
2008-03-10,C2PU.SI,0.4841449558734894
2008-03-11,C2PU.SI,0.4883185923099518
2008-03-12,C2PU.SI,0.4924922287464142
2008-03-13,C2PU.SI,0.4841449558734894
2008-03-14,C2PU.SI,0.4883185923099518
2008-03-17,C2PU.SI,0.4966660737991333
2008-03-18,C2PU.SI,0.4966660737991333
2008-03-19,C2PU.SI,0.4924922287464142
2008-03-20,C2PU.SI,0.4924922287464142
2008-03-24,C2PU.SI,0.5008395910263062
2008-03-25,C2PU.SI,0.5091869831085205
2008-03-26,C2PU.SI,0.5008395910263062
2008-03-27,C2PU.SI,0.5008395910263062
2008-03-28,C2PU.SI,0.4966660737991333
2008-03-31,C2PU.SI,0.4966660737991333
2008-04-01,C2PU.SI,0.4966660737991333
2008-04-02,C2PU.SI,0.5050134062767029
2008-04-03,C2PU.SI,0.4966660737991333
2008-04-04,C2PU.SI,0.5008395910263062
2008-04-07,C2PU.SI,0.4966660737991333
2008-04-08,C2PU.SI,0.5008395910263062
2008-04-09,C2PU.SI,0.4966660737991333
2008-04-10,C2PU.SI,0.4924922287464142
2008-04-11,C2PU.SI,0.5091869831085205
2008-04-14,C2PU.SI,0.5050134062767029
2008-04-15,C2PU.SI,0.5050134062767029
2008-04-16,C2PU.SI,0.4966660737991333
2008-04-17,C2PU.SI,0.4966660737991333
2008-04-18,C2PU.SI,0.5008395910263062
2008-04-21,C2PU.SI,0.5050134062767029
2008-04-22,C2PU.SI,0.5091869831085205
2008-04-23,C2PU.SI,0.5050134062767029
2008-04-24,C2PU.SI,0.5091869831085205
2008-04-25,C2PU.SI,0.5133606195449829
2008-04-28,C2PU.SI,0.5175343155860901
2008-04-29,C2PU.SI,0.5175343155860901
2008-04-30,C2PU.SI,0.5175343155860901
2008-05-02,C2PU.SI,0.5133606195449829
2008-05-05,C2PU.SI,0.5133606195449829
2008-05-06,C2PU.SI,0.5133606195449829
2008-05-07,C2PU.SI,0.5258815884590149
2008-05-08,C2PU.SI,0.5175343155860901
2008-05-09,C2PU.SI,0.5133606195449829
2008-05-12,C2PU.SI,0.5244414806365967
2008-05-13,C2PU.SI,0.5202122926712036
2008-05-14,C2PU.SI,0.5329002737998962
2008-05-15,C2PU.SI,0.5329002737998962
2008-05-16,C2PU.SI,0.5202122926712036
2008-05-20,C2PU.SI,0.5202122926712036
2008-05-21,C2PU.SI,0.5202122926712036
2008-05-22,C2PU.SI,0.5202122926712036
2008-05-23,C2PU.SI,0.5159828662872314
2008-05-26,C2PU.SI,0.5159828662872314
2008-05-27,C2PU.SI,0.5202122926712036
2008-05-28,C2PU.SI,0.5159828662872314
2008-05-29,C2PU.SI,0.5159828662872314
2008-05-30,C2PU.SI,0.5244414806365967
2008-06-02,C2PU.SI,0.5202122926712036
2008-06-03,C2PU.SI,0.5159828662872314
2008-06-04,C2PU.SI,0.511753499507904
2008-06-05,C2PU.SI,0.5075241327285767
2008-06-06,C2PU.SI,0.511753499507904
2008-06-09,C2PU.SI,0.5075241327285767
2008-06-10,C2PU.SI,0.5075241327285767
2008-06-11,C2PU.SI,0.5075241327285767
2008-06-12,C2PU.SI,0.503294825553894
2008-06-13,C2PU.SI,0.5075241327285767
2008-06-16,C2PU.SI,0.49906525015830994
2008-06-17,C2PU.SI,0.503294825553894
2008-06-18,C2PU.SI,0.511753499507904
2008-06-19,C2PU.SI,0.5159828662872314
2008-06-20,C2PU.SI,0.511753499507904
2008-06-23,C2PU.SI,0.5075241327285767
2008-06-24,C2PU.SI,0.49906525015830994
2008-06-25,C2PU.SI,0.49483615159988403
2008-06-26,C2PU.SI,0.49483615159988403
2008-06-27,C2PU.SI,0.4821479618549347
2008-06-30,C2PU.SI,0.4779185950756073
2008-07-01,C2PU.SI,0.4821479618549347
2008-07-02,C2PU.SI,0.4821479618549347
2008-07-03,C2PU.SI,0.4779185950756073
2008-07-04,C2PU.SI,0.4736890494823456
2008-07-07,C2PU.SI,0.4779185950756073
2008-07-08,C2PU.SI,0.46523043513298035
2008-07-09,C2PU.SI,0.45677170157432556
2008-07-10,C2PU.SI,0.46523043513298035
2008-07-11,C2PU.SI,0.4736890494823456
2008-07-14,C2PU.SI,0.4610009789466858
2008-07-15,C2PU.SI,0.4694596230983734
2008-07-16,C2PU.SI,0.4694596230983734
2008-07-17,C2PU.SI,0.46523043513298035
2008-07-18,C2PU.SI,0.4694596230983734
2008-07-21,C2PU.SI,0.4694596230983734
2008-07-22,C2PU.SI,0.4779185950756073
2008-07-23,C2PU.SI,0.4821479618549347
2008-07-24,C2PU.SI,0.4863772392272949
2008-07-25,C2PU.SI,0.4736890494823456
2008-07-28,C2PU.SI,0.49483615159988403
2008-07-29,C2PU.SI,0.49483615159988403
2008-07-30,C2PU.SI,0.503294825553894
2008-07-31,C2PU.SI,0.5104149580001831
2008-08-01,C2PU.SI,0.4975472092628479
2008-08-04,C2PU.SI,0.4932578206062317
2008-08-05,C2PU.SI,0.4932578206062317
2008-08-06,C2PU.SI,0.5061254501342773
2008-08-07,C2PU.SI,0.4975472092628479
2008-08-08,C2PU.SI,0.501836359500885
2008-08-11,C2PU.SI,0.5061254501342773
2008-08-12,C2PU.SI,0.4975472092628479
2008-08-13,C2PU.SI,0.4932578206062317
2008-08-14,C2PU.SI,0.4803903102874756
2008-08-15,C2PU.SI,0.4932578206062317
2008-08-18,C2PU.SI,0.48467957973480225
2008-08-19,C2PU.SI,0.4761011600494385
2008-08-20,C2PU.SI,0.4761011600494385
2008-08-21,C2PU.SI,0.4889689087867737
2008-08-22,C2PU.SI,0.4761011600494385
2008-08-25,C2PU.SI,0.4761011600494385
2008-08-26,C2PU.SI,0.45894455909729004
