,ticker,adjclose
2014-09-30,ARKW,16.253334045410156
2014-10-01,ARKW,15.896395683288574
2014-10-02,ARKW,15.798013687133789
2014-10-03,ARKW,16.375295639038086
2014-10-06,ARKW,16.23544692993164
2014-10-07,ARKW,16.098848342895508
2014-10-08,ARKW,16.204551696777344
2014-10-09,ARKW,15.976887702941895
2014-10-10,ARKW,15.406925201416016
2014-10-13,ARKW,15.420744895935059
2014-10-14,ARKW,15.253255844116211
2014-10-15,ARKW,14.99388313293457
2014-10-16,ARKW,15.407736778259277
2014-10-17,ARKW,15.342692375183105
2014-10-20,ARKW,15.497175216674805
2014-10-21,ARKW,15.903712272644043
2014-10-22,ARKW,15.771180152893066
2014-10-23,ARKW,15.936235427856445
2014-10-24,ARKW,16.041933059692383
2014-10-27,ARKW,15.985018730163574
2014-10-28,ARKW,16.326509475708008
2014-10-29,ARKW,16.098848342895508
2014-10-30,ARKW,16.10698127746582
2014-10-31,ARKW,16.52977752685547
2014-11-03,ARKW,16.586694717407227
2014-11-04,ARKW,16.586694717407227
2014-11-05,ARKW,16.42407989501953
2014-11-06,ARKW,16.48750114440918
2014-11-07,ARKW,16.399686813354492
2014-11-10,ARKW,16.627349853515625
2014-11-11,ARKW,16.56230354309082
2014-11-12,ARKW,16.64360809326172
2014-11-13,ARKW,16.596452713012695
2014-11-14,ARKW,16.86882972717285
2014-11-17,ARKW,16.830615997314453
2014-11-18,ARKW,16.716785430908203
2014-11-19,ARKW,16.453350067138672
2014-11-20,ARKW,16.53791046142578
2014-11-21,ARKW,16.594825744628906
2014-11-24,ARKW,16.724916458129883
2014-11-25,ARKW,16.708654403686523
2014-11-26,ARKW,16.750932693481445
2014-11-28,ARKW,16.837934494018555
2014-12-01,ARKW,16.42407989501953
2014-12-02,ARKW,16.42326545715332
2014-12-03,ARKW,16.448471069335938
2014-12-04,ARKW,16.464733123779297
2014-12-05,ARKW,16.53791046142578
2014-12-08,ARKW,16.31024932861328
2014-12-09,ARKW,16.278539657592773
2014-12-10,ARKW,16.277727127075195
2014-12-11,ARKW,16.31024932861328
2014-12-12,ARKW,16.31024932861328
2014-12-15,ARKW,16.041933059692383
2014-12-16,ARKW,15.67605209350586
2014-12-17,ARKW,15.846796989440918
2014-12-18,ARKW,16.420015335083008
2014-12-19,ARKW,16.64360809326172
2014-12-22,ARKW,16.798095703125
2014-12-23,ARKW,16.855009078979492
2014-12-24,ARKW,16.92411994934082
2014-12-26,ARKW,17.024940490722656
2014-12-29,ARKW,16.928184509277344
2014-12-30,ARKW,16.708654403686523
2014-12-31,ARKW,16.69239616394043
2015-01-02,ARKW,16.521648406982422
2015-01-05,ARKW,16.269596099853516
2015-01-06,ARKW,16.126495361328125
2015-01-07,ARKW,16.289108276367188
2015-01-08,ARKW,16.62653350830078
2015-01-09,ARKW,16.594825744628906
2015-01-12,ARKW,16.375295639038086
2015-01-13,ARKW,16.261465072631836
2015-01-14,ARKW,16.204551696777344
2015-01-15,ARKW,16.14763641357422
2015-01-16,ARKW,16.00859832763672
2015-01-20,ARKW,16.298866271972656
2015-01-21,ARKW,16.619218826293945
2015-01-22,ARKW,16.882652282714844
2015-01-23,ARKW,17.027379989624023
2015-01-26,ARKW,17.08266830444336
2015-01-27,ARKW,16.846878051757812
2015-01-28,ARKW,16.627349853515625
2015-01-29,ARKW,16.708654403686523
2015-01-30,ARKW,16.64360809326172
2015-02-02,ARKW,16.53791046142578
2015-02-03,ARKW,16.855009078979492
2015-02-04,ARKW,17.058277130126953
2015-02-05,ARKW,17.342851638793945
2015-02-06,ARKW,17.456680297851562
2015-02-09,ARKW,17.172109603881836
2015-02-10,ARKW,17.31846046447754
2015-02-11,ARKW,17.448551177978516
2015-02-12,ARKW,17.578643798828125
2015-02-13,ARKW,17.75101661682129
2015-02-17,ARKW,17.806304931640625
2015-02-18,ARKW,17.874601364135742
2015-02-19,ARKW,18.063236236572266
2015-02-20,ARKW,18.18844985961914
2015-02-23,ARKW,18.099010467529297
2015-02-24,ARKW,17.99818992614746
2015-02-25,ARKW,18.08275032043457
2015-02-26,ARKW,18.18844985961914
2015-02-27,ARKW,18.017704010009766
2015-03-02,ARKW,18.220972061157227
2015-03-03,ARKW,17.99818992614746
2015-03-04,ARKW,17.887611389160156
2015-03-05,ARKW,17.898996353149414
2015-03-06,ARKW,17.74125862121582
2015-03-09,ARKW,17.603036880493164
2015-03-10,ARKW,17.38350486755371
2015-03-11,ARKW,17.4786376953125
2015-03-12,ARKW,17.603036880493164
2015-03-13,ARKW,17.513599395751953
2015-03-16,ARKW,17.63555908203125
2015-03-17,ARKW,17.59490394592285
2015-03-18,ARKW,17.67621421813965
2015-03-19,ARKW,17.879480361938477
2015-03-20,ARKW,18.1640567779541
2015-03-23,ARKW,18.180316925048828
2015-03-24,ARKW,18.124217987060547
2015-03-25,ARKW,17.63555908203125
2015-03-26,ARKW,17.651819229125977
2015-03-27,ARKW,17.773780822753906
2015-03-30,ARKW,17.887611389160156
2015-03-31,ARKW,17.895742416381836
2015-04-01,ARKW,17.58677101135254
2015-04-02,ARKW,17.62742805480957
2015-04-06,ARKW,17.96891975402832
2015-04-07,ARKW,17.960790634155273
2015-04-08,ARKW,18.18844985961914
2015-04-09,ARKW,18.229103088378906
2015-04-10,ARKW,18.334802627563477
2015-04-13,ARKW,18.428308486938477
2015-04-14,ARKW,18.15592384338379
2015-04-15,ARKW,18.302278518676758
2015-04-16,ARKW,18.60311508178711
2015-04-17,ARKW,18.18844985961914
2015-04-20,ARKW,18.432369232177734
2015-04-21,ARKW,18.534006118774414
2015-04-22,ARKW,18.635639190673828
2015-04-23,ARKW,18.82264518737793
2015-04-24,ARKW,18.810449600219727
2015-04-27,ARKW,18.862485885620117
2015-04-28,ARKW,18.810449600219727
2015-04-29,ARKW,18.700685501098633
2015-04-30,ARKW,18.245363235473633
2015-05-01,ARKW,18.204710006713867
2015-05-04,ARKW,18.26975440979004
2015-05-05,ARKW,17.96891975402832
2015-05-06,ARKW,17.991683959960938
2015-05-07,ARKW,18.196578979492188
2015-05-08,ARKW,18.36732292175293
2015-05-11,ARKW,18.383586883544922
2015-05-12,ARKW,18.08275032043457
2015-05-13,ARKW,18.39984893798828
2015-05-14,ARKW,18.48928451538086
2015-05-15,ARKW,18.660032272338867
2015-05-18,ARKW,18.73320770263672
2015-05-19,ARKW,18.781993865966797
2015-05-20,ARKW,18.757598876953125
2015-05-21,ARKW,18.940542221069336
2015-05-22,ARKW,18.993392944335938
2015-05-26,ARKW,18.828336715698242
2015-05-27,ARKW,19.03404426574707
2015-05-28,ARKW,19.074697494506836
2015-05-29,ARKW,18.80638313293457
2015-06-01,ARKW,18.903953552246094
2015-06-02,ARKW,18.855167388916016
2015-06-03,ARKW,19.001522064208984
2015-06-04,ARKW,18.788496017456055
2015-06-05,ARKW,19.046239852905273
2015-06-08,ARKW,18.887691497802734
