,ticker,adjclose
1993-01-29,SPY,25.33401870727539
1993-02-01,SPY,25.514211654663086
1993-02-02,SPY,25.568273544311523
1993-02-03,SPY,25.83855438232422
1993-02-04,SPY,25.946651458740234
1993-02-05,SPY,25.92864418029785
1993-02-08,SPY,25.92864418029785
1993-02-09,SPY,25.748451232910156
1993-02-10,SPY,25.784488677978516
1993-02-11,SPY,25.910619735717773
1993-02-12,SPY,25.712406158447266
1993-02-16,SPY,25.06374740600586
1993-02-17,SPY,25.045738220214844
1993-02-18,SPY,25.0277042388916
1993-02-19,SPY,25.117801666259766
1993-02-22,SPY,25.2078914642334
1993-02-23,SPY,25.18988037109375
1993-02-24,SPY,25.514211654663086
1993-02-25,SPY,25.568273544311523
1993-02-26,SPY,25.60430335998535
1993-03-01,SPY,25.532228469848633
1993-03-02,SPY,25.910619735717773
1993-03-03,SPY,26.01873016357422
1993-03-04,SPY,25.87458610534668
1993-03-05,SPY,25.80249786376953
1993-03-08,SPY,26.379104614257812
1993-03-09,SPY,26.28900718688965
1993-03-10,SPY,26.343048095703125
1993-03-11,SPY,26.270971298217773
1993-03-12,SPY,26.00071144104004
1993-03-15,SPY,26.12684440612793
1993-03-16,SPY,26.12684440612793
1993-03-17,SPY,25.964672088623047
1993-03-18,SPY,26.12684440612793
1993-03-19,SPY,26.087303161621094
1993-03-22,SPY,25.94247817993164
1993-03-23,SPY,25.996788024902344
1993-03-24,SPY,25.996788024902344
1993-03-25,SPY,26.159727096557617
1993-03-26,SPY,26.014890670776367
1993-03-29,SPY,26.12350845336914
1993-03-30,SPY,26.195932388305664
1993-03-31,SPY,26.177820205688477
1993-04-01,SPY,26.087303161621094
1993-04-02,SPY,25.544191360473633
1993-04-05,SPY,25.670927047729492
1993-04-06,SPY,25.598501205444336
1993-04-07,SPY,25.689029693603516
1993-04-08,SPY,25.652814865112305
1993-04-12,SPY,26.014890670776367
1993-04-13,SPY,26.069190979003906
1993-04-14,SPY,26.032991409301758
1993-04-15,SPY,26.032991409301758
1993-04-16,SPY,26.032991409301758
1993-04-19,SPY,25.924362182617188
1993-04-20,SPY,25.79764747619629
1993-04-21,SPY,25.77954864501953
1993-04-22,SPY,25.45366859436035
1993-04-23,SPY,25.345073699951172
1993-04-26,SPY,25.145906448364258
1993-04-27,SPY,25.417465209960938
1993-04-28,SPY,25.363157272338867
1993-04-29,SPY,25.471792221069336
1993-04-30,SPY,25.50798797607422
1993-05-03,SPY,25.670927047729492
1993-05-04,SPY,25.761444091796875
1993-05-05,SPY,25.833843231201172
1993-05-06,SPY,25.743337631225586
1993-05-07,SPY,25.689029693603516
1993-05-10,SPY,25.743337631225586
1993-05-11,SPY,25.851951599121094
1993-05-12,SPY,25.81574249267578
1993-05-13,SPY,25.50798797607422
1993-05-14,SPY,25.48988914489746
1993-05-17,SPY,25.580402374267578
1993-05-18,SPY,25.562294006347656
1993-05-19,SPY,26.087303161621094
1993-05-20,SPY,26.159727096557617
1993-05-21,SPY,25.924362182617188
1993-05-24,SPY,26.032991409301758
1993-05-25,SPY,26.087303161621094
1993-05-26,SPY,26.413166046142578
1993-05-27,SPY,26.32263946533203
1993-05-28,SPY,26.195932388305664
1993-06-01,SPY,26.449365615844727
1993-06-02,SPY,26.413166046142578
1993-06-03,SPY,26.32263946533203
1993-06-04,SPY,26.232131958007812
1993-06-07,SPY,26.14161491394043
1993-06-08,SPY,25.906265258789062
1993-06-09,SPY,25.996788024902344
1993-06-10,SPY,26.014890670776367
1993-06-11,SPY,26.12350845336914
1993-06-14,SPY,26.087303161621094
1993-06-15,SPY,26.032991409301758
1993-06-16,SPY,26.087303161621094
1993-06-17,SPY,26.177820205688477
1993-06-18,SPY,25.962261199951172
1993-06-21,SPY,26.016935348510742
1993-06-22,SPY,26.035165786743164
1993-06-23,SPY,25.798160552978516
1993-06-24,SPY,26.144561767578125
1993-06-25,SPY,26.126338958740234
1993-06-28,SPY,26.418052673339844
1993-06-29,SPY,26.290414810180664
1993-06-30,SPY,26.290414810180664
1993-07-01,SPY,26.217498779296875
1993-07-02,SPY,26.07164192199707
1993-07-06,SPY,25.798160552978516
1993-07-07,SPY,25.871078491210938
1993-07-08,SPY,26.162803649902344
1993-07-09,SPY,26.235734939575195
1993-07-12,SPY,26.217498779296875
1993-07-13,SPY,26.199249267578125
1993-07-14,SPY,26.290414810180664
1993-07-15,SPY,26.1810302734375
1993-07-16,SPY,26.108089447021484
1993-07-19,SPY,26.089872360229492
1993-07-20,SPY,26.162803649902344
1993-07-21,SPY,26.144561767578125
1993-07-22,SPY,25.962261199951172
1993-07-23,SPY,26.089872360229492
1993-07-26,SPY,26.235734939575195
1993-07-27,SPY,26.217498779296875
1993-07-28,SPY,26.162803649902344
1993-07-29,SPY,26.30866241455078
1993-07-30,SPY,26.162803649902344
1993-08-02,SPY,26.235734939575195
1993-08-03,SPY,26.253944396972656
1993-08-04,SPY,26.253944396972656
1993-08-05,SPY,26.199249267578125
1993-08-06,SPY,26.235734939575195
1993-08-09,SPY,26.381580352783203
1993-08-10,SPY,26.363340377807617
1993-08-11,SPY,26.363340377807617
1993-08-12,SPY,26.290414810180664
1993-08-13,SPY,26.32687759399414
1993-08-16,SPY,26.472736358642578
1993-08-17,SPY,26.56391143798828
1993-08-18,SPY,26.709760665893555
1993-08-19,SPY,26.709760665893555
1993-08-20,SPY,26.727975845336914
1993-08-23,SPY,26.67329216003418
1993-08-24,SPY,26.96499252319336
1993-08-25,SPY,26.983224868774414
1993-08-26,SPY,27.00145149230957
1993-08-27,SPY,26.983224868774414
1993-08-30,SPY,27.092634201049805
1993-08-31,SPY,27.165546417236328
1993-09-01,SPY,27.12908363342285
1993-09-02,SPY,27.037931442260742
1993-09-03,SPY,27.056161880493164
1993-09-07,SPY,26.873838424682617
1993-09-08,SPY,26.782676696777344
1993-09-09,SPY,26.837383270263672
1993-09-10,SPY,27.074392318725586
1993-09-13,SPY,27.092634201049805
1993-09-14,SPY,26.983224868774414
1993-09-15,SPY,27.056161880493164
1993-09-16,SPY,26.946779251098633
1993-09-17,SPY,26.894512176513672
1993-09-20,SPY,26.674381256103516
1993-09-21,SPY,26.582643508911133
1993-09-22,SPY,26.80278778076172
1993-09-23,SPY,26.949535369873047
1993-09-24,SPY,26.876174926757812
1993-09-27,SPY,27.169700622558594
1993-09-28,SPY,27.11467170715332
1993-09-29,SPY,27.022930145263672
1993-09-30,SPY,26.967893600463867
1993-10-01,SPY,27.096338272094727
1993-10-04,SPY,27.133005142211914
1993-10-05,SPY,27.096338272094727
1993-10-06,SPY,27.07796859741211
1993-10-07,SPY,27.004606246948242
1993-10-08,SPY,27.041282653808594
1993-10-11,SPY,27.096338272094727
1993-10-12,SPY,27.133005142211914
1993-10-13,SPY,27.133005142211914
1993-10-14,SPY,27.481590270996094
1993-10-15,SPY,27.628341674804688
