,ticker,adjclose
2010-10-21,ME8U.SI,0.5498403310775757
2010-10-22,ME8U.SI,0.5261400938034058
2010-10-25,ME8U.SI,0.516659677028656
2010-10-26,ME8U.SI,0.5214003324508667
2010-10-27,ME8U.SI,0.5214003324508667
2010-10-28,ME8U.SI,0.5071799159049988
2010-10-29,ME8U.SI,0.5071799159049988
2010-11-01,ME8U.SI,0.5119203329086304
2010-11-02,ME8U.SI,0.5214003324508667
2010-11-03,ME8U.SI,0.5261400938034058
2010-11-04,ME8U.SI,0.5214003324508667
2010-11-08,ME8U.SI,0.5214003324508667
2010-11-09,ME8U.SI,0.530880331993103
2010-11-10,ME8U.SI,0.530880331993103
2010-11-11,ME8U.SI,0.5261400938034058
2010-11-12,ME8U.SI,0.5261400938034058
2010-11-15,ME8U.SI,0.5214003324508667
2010-11-16,ME8U.SI,0.5214003324508667
2010-11-18,ME8U.SI,0.516659677028656
2010-11-19,ME8U.SI,0.5214003324508667
2010-11-22,ME8U.SI,0.5214003324508667
2010-11-23,ME8U.SI,0.5214003324508667
2010-11-24,ME8U.SI,0.516659677028656
2010-11-25,ME8U.SI,0.5119203329086304
2010-11-26,ME8U.SI,0.5071799159049988
2010-11-29,ME8U.SI,0.5024402141571045
2010-11-30,ME8U.SI,0.5024402141571045
2010-12-01,ME8U.SI,0.5024402141571045
2010-12-02,ME8U.SI,0.4976999759674072
2010-12-03,ME8U.SI,0.5071799159049988
2010-12-06,ME8U.SI,0.5024402141571045
2010-12-07,ME8U.SI,0.5024402141571045
2010-12-08,ME8U.SI,0.5071799159049988
2010-12-09,ME8U.SI,0.5024402141571045
2010-12-10,ME8U.SI,0.5024402141571045
2010-12-13,ME8U.SI,0.5024402141571045
2010-12-14,ME8U.SI,0.5024402141571045
2010-12-15,ME8U.SI,0.5071799159049988
2010-12-16,ME8U.SI,0.5024402141571045
2010-12-17,ME8U.SI,0.5261400938034058
2010-12-20,ME8U.SI,0.5214003324508667
2010-12-21,ME8U.SI,0.516659677028656
2010-12-22,ME8U.SI,0.5119203329086304
2010-12-23,ME8U.SI,0.5071799159049988
2010-12-24,ME8U.SI,0.5071799159049988
2010-12-27,ME8U.SI,0.5071799159049988
2010-12-28,ME8U.SI,0.5119203329086304
2010-12-29,ME8U.SI,0.5071799159049988
2010-12-30,ME8U.SI,0.5071799159049988
2010-12-31,ME8U.SI,0.516659677028656
2011-01-03,ME8U.SI,0.516659677028656
2011-01-04,ME8U.SI,0.5119203329086304
2011-01-05,ME8U.SI,0.5119203329086304
2011-01-06,ME8U.SI,0.5071799159049988
2011-01-07,ME8U.SI,0.5071799159049988
2011-01-10,ME8U.SI,0.5024402141571045
2011-01-11,ME8U.SI,0.5071799159049988
2011-01-12,ME8U.SI,0.5071799159049988
2011-01-13,ME8U.SI,0.5071799159049988
2011-01-14,ME8U.SI,0.5119203329086304
2011-01-17,ME8U.SI,0.516659677028656
2011-01-18,ME8U.SI,0.516659677028656
2011-01-19,ME8U.SI,0.516659677028656
2011-01-20,ME8U.SI,0.5214003324508667
2011-01-21,ME8U.SI,0.516659677028656
2011-01-24,ME8U.SI,0.5214003324508667
2011-01-25,ME8U.SI,0.516659677028656
2011-01-26,ME8U.SI,0.516659677028656
2011-01-27,ME8U.SI,0.5214003324508667
2011-01-28,ME8U.SI,0.5142623782157898
2011-01-31,ME8U.SI,0.5142623782157898
2011-02-01,ME8U.SI,0.5190688967704773
2011-02-02,ME8U.SI,0.5238745212554932
2011-02-07,ME8U.SI,0.5190688967704773
2011-02-08,ME8U.SI,0.5238745212554932
2011-02-09,ME8U.SI,0.5238745212554932
2011-02-10,ME8U.SI,0.5190688967704773
2011-02-11,ME8U.SI,0.5190688967704773
2011-02-14,ME8U.SI,0.5190688967704773
2011-02-15,ME8U.SI,0.5238745212554932
2011-02-16,ME8U.SI,0.5238745212554932
2011-02-17,ME8U.SI,0.5238745212554932
2011-02-18,ME8U.SI,0.5142623782157898
2011-02-21,ME8U.SI,0.5142623782157898
2011-02-22,ME8U.SI,0.5142623782157898
2011-02-23,ME8U.SI,0.5094563961029053
2011-02-24,ME8U.SI,0.5046499967575073
2011-02-25,ME8U.SI,0.5046499967575073
2011-02-28,ME8U.SI,0.49503764510154724
2011-03-01,ME8U.SI,0.5046499967575073
2011-03-02,ME8U.SI,0.4998439848423004
2011-03-03,ME8U.SI,0.5046499967575073
2011-03-04,ME8U.SI,0.5094563961029053
2011-03-07,ME8U.SI,0.5046499967575073
2011-03-08,ME8U.SI,0.5046499967575073
2011-03-09,ME8U.SI,0.5046499967575073
2011-03-10,ME8U.SI,0.5142623782157898
2011-03-11,ME8U.SI,0.5046499967575073
2011-03-14,ME8U.SI,0.4998439848423004
2011-03-15,ME8U.SI,0.4902317523956299
2011-03-16,ME8U.SI,0.48542526364326477
2011-03-17,ME8U.SI,0.48542526364326477
2011-03-18,ME8U.SI,0.48542526364326477
2011-03-21,ME8U.SI,0.4902317523956299
2011-03-22,ME8U.SI,0.4998439848423004
2011-03-23,ME8U.SI,0.4998439848423004
2011-03-24,ME8U.SI,0.49503764510154724
2011-03-25,ME8U.SI,0.4902317523956299
2011-03-28,ME8U.SI,0.4998439848423004
2011-03-29,ME8U.SI,0.5046499967575073
2011-03-30,ME8U.SI,0.5142623782157898
2011-03-31,ME8U.SI,0.5046499967575073
